Timestamp,VehicleID,Gear,EngineRPM,EngineTemp,OilPressure,Vibration
1/1/2024 7:07,VH_22,5,2326,94.1,41.4,1.32
1/1/2024 7:08,VH_25,2,2236,88.8,44.8,1.1
1/1/2024 7:09,VH_22,4,2398,108.1,44.9,0.84
1/1/2024 7:10,VH_22,4,2036,95.9,39.6,1.03
1/1/2024 7:11,VH_49,5,1775,80.8,50.4,1.01
1/1/2024 7:12,VH_42,2,2416,85.2,48.6,0.93
1/1/2024 7:13,VH_6,4,2571,90.5,40.7,1.05
1/1/2024 7:14,VH_15,5,1864,103,44,0.81
1/1/2024 7:15,VH_43,4,2446,104.1,55,1.17
1/1/2024 7:16,VH_37,4,2704,86,45.8,1
1/1/2024 7:17,VH_33,4,2199,80.7,47,0.68
1/1/2024 7:18,VH_8,3,1954,79.4,42,0.95
1/1/2024 7:19,VH_44,2,2236,92.5,43.4,0.88
1/1/2024 7:20,VH_44,5,2034,113,52.6,0.4
1/1/2024 7:21,VH_5,5,2014,95.4,45.6,0.97
1/1/2024 7:22,VH_39,2,2329,74.1,44.6,1.21
1/1/2024 7:23,VH_4,2,1718,82.7,45,0.98
1/1/2024 7:24,VH_6,2,1766,83.8,57.7,1.14
1/1/2024 7:25,VH_45,2,2205,81.8,45.2,1
1/1/2024 7:26,VH_32,1,2193,86.1,40.8,0.91
1/1/2024 7:27,VH_30,5,2303,93.7,41.7,0.85
1/1/2024 7:28,VH_47,1,2762,96.8,48.9,0.74
1/1/2024 7:29,VH_35,4,2231,100.9,37.9,1.19
1/1/2024 7:30,VH_40,4,2379,95.2,47.3,1.15
1/1/2024 7:31,VH_16,5,1907,70.5,41.4,0.94
1/1/2024 7:32,VH_13,4,2430,79.4,35.7,0.6
1/1/2024 7:33,VH_50,2,2042,88.4,40.1,1.09
1/1/2024 7:34,VH_42,1,2221,91.5,45.1,0.82
1/1/2024 7:35,VH_30,2,2167,98.6,52,1.03
1/1/2024 7:36,VH_19,4,2509,90.4,49.6,0.69
1/1/2024 7:37,VH_17,1,1807,90.5,43.5,1.02
1/1/2024 7:38,VH_19,2,1515,92.4,49.9,0.97
1/1/2024 7:39,VH_28,5,2135,87.4,43.2,0.52
1/1/2024 7:40,VH_26,2,2340,90.9,37.7,1.32
1/1/2024 7:41,VH_37,4,2245,101.3,45.1,0.93
1/1/2024 7:42,VH_26,1,2569,89.2,37.5,0.95
1/1/2024 7:43,VH_23,5,2331,89.7,49,1.11
1/1/2024 7:44,VH_9,1,2030,89.7,49,0.99
1/1/2024 7:45,VH_12,5,1502,103,40.6,1.07
1/1/2024 7:46,VH_1,1,2128,78.9,45.7,0.77
1/1/2024 7:47,VH_1,4,2508,107.8,45.7,0.97
1/1/2024 7:48,VH_47,5,2082,78.2,49.4,0.62
1/1/2024 7:49,VH_34,3,2208,83.5,38.8,0.95
1/1/2024 7:50,VH_32,1,2326,97.4,48,1.29
1/1/2024 7:51,VH_48,1,1895,100.3,38.4,0.7
1/1/2024 7:52,VH_25,2,2386,76,48.9,0.93
1/1/2024 7:53,VH_40,5,2691,79.1,50.3,0.58
1/1/2024 7:54,VH_45,3,2148,92.8,41.7,1
1/1/2024 7:55,VH_1,4,1861,113.4,51.1,1.09
1/1/2024 7:56,VH_16,2,2180,102.5,37.1,1.08
1/1/2024 7:57,VH_39,3,1532,87.5,50.5,0.88
1/1/2024 7:58,VH_5,5,2301,65.8,52.2,0.57
1/1/2024 7:59,VH_22,3,2335,90.8,46.7,0.75
1/1/2024 8:00,VH_29,1,2702,93.6,44,1.25
1/1/2024 8:01,VH_3,1,2141,86.2,46.6,1.18
1/1/2024 8:02,VH_12,2,2322,81.5,42,0.98
1/1/2024 8:03,VH_26,5,1941,91.6,58.1,1.03
1/1/2024 8:04,VH_16,5,2093,80.6,42.1,0.79
1/1/2024 8:05,VH_37,3,1742,108.7,51.6,1.26
1/1/2024 8:06,VH_22,2,2141,105.2,41.3,0.86
1/1/2024 8:07,VH_29,5,2108,96.6,53,1.09
1/1/2024 8:08,VH_14,1,2289,90.9,55.1,0.73
1/1/2024 8:09,VH_28,3,2012,83.4,46.9,0.96
1/1/2024 8:10,VH_5,4,2225,89.8,46.4,1.25
1/1/2024 8:11,VH_47,1,2099,106.4,40.2,0.81
1/1/2024 8:12,VH_49,2,2100,98.7,39.6,1.15
1/1/2024 8:13,VH_30,5,2224,92,46.5,0.78
1/1/2024 8:14,VH_46,1,2212,99.2,52.3,0.82
1/1/2024 8:15,VH_5,4,2428,95.5,42.3,1
1/1/2024 8:16,VH_12,4,2163,94,56,1.19
1/1/2024 8:17,VH_16,2,2095,99.8,41.9,0.94
1/1/2024 8:18,VH_26,1,2145,95.2,46.1,1.12
1/1/2024 8:19,VH_26,3,1985,98.6,46.2,1.23
1/1/2024 8:20,VH_48,1,2092,91.6,44.5,0.85
1/1/2024 8:21,VH_21,4,2809,87.5,34.8,0.69
1/1/2024 8:22,VH_39,2,1926,84.5,41.9,0.93
1/1/2024 8:23,VH_36,2,2116,83.3,46,1.25
1/1/2024 8:24,VH_33,3,2083,73.9,44.5,0.84
1/1/2024 8:25,VH_30,2,2125,80.9,48.2,1.2
1/1/2024 8:26,VH_37,2,2100,80.6,48.8,0.95
1/1/2024 8:27,VH_23,2,2283,84.9,43.8,1.35
1/1/2024 8:28,VH_10,2,1686,105.6,40.2,1.45
1/1/2024 8:29,VH_5,2,2511,88.4,52.7,1.21
1/1/2024 8:30,VH_36,4,2389,92.4,38.2,0.67
1/1/2024 8:31,VH_34,1,1827,92.7,42,0.52
1/1/2024 8:32,VH_31,5,1519,105.9,40.8,1.01
1/1/2024 8:33,VH_10,2,1906,84.2,48.7,1.18
1/1/2024 8:34,VH_19,5,2127,87.8,51.6,1.1
1/1/2024 8:35,VH_32,5,2974,88.9,44.1,0.86
1/1/2024 8:36,VH_1,4,2362,101.4,46.1,0.7
1/1/2024 8:37,VH_5,2,1657,103.4,47.1,1.19
1/1/2024 8:38,VH_45,5,1993,94.7,54,1.37
1/1/2024 8:39,VH_4,2,2184,102.3,36.1,0.87
1/1/2024 8:40,VH_16,3,2276,91.8,48.7,1.17
1/1/2024 8:41,VH_24,3,1805,88.3,46.9,1.52
1/1/2024 8:42,VH_16,3,2159,101.8,43.1,0.96
1/1/2024 8:43,VH_2,5,1984,94.9,46.6,0.97
1/1/2024 8:44,VH_49,3,1868,82.6,48.7,1.11
1/1/2024 8:45,VH_28,4,2277,100,47.9,0.94
1/1/2024 8:46,VH_32,4,2432,87.9,55.8,1.27
1/1/2024 8:47,VH_27,5,2452,86.7,45.6,0.92
1/1/2024 8:48,VH_20,2,2372,98.9,45.1,0.99
1/1/2024 8:49,VH_24,1,2050,89.1,44.1,0.71
1/1/2024 8:50,VH_12,2,2414,93.9,47.8,0.95
1/1/2024 8:51,VH_50,2,2292,96.6,44.8,0.8
1/1/2024 8:52,VH_35,2,2240,82.2,45.1,1.07
1/1/2024 8:53,VH_33,2,2016,93.8,45.1,0.67
1/1/2024 8:54,VH_33,1,2050,103.5,44.3,1.2
1/1/2024 8:55,VH_43,3,2222,80.4,42,0.83
1/1/2024 8:56,VH_37,2,2931,94.5,47.1,1.36
1/1/2024 8:57,VH_12,4,2290,81.7,43.6,1.27
1/1/2024 8:58,VH_3,5,2016,100.2,48.1,1.11
1/1/2024 8:59,VH_1,5,1950,100.1,45.6,0.69
1/1/2024 9:00,VH_33,4,2052,86.5,43.1,0.87
1/1/2024 9:01,VH_40,2,2853,112.1,52.8,0.82
1/1/2024 9:02,VH_10,1,2080,101.1,44.5,0.85
1/1/2024 9:03,VH_43,3,2472,97.1,48.1,1.32
1/1/2024 9:04,VH_44,5,2087,96.5,41.5,0.97
1/1/2024 9:05,VH_29,3,2278,99.8,34.9,0.87
1/1/2024 9:06,VH_13,1,2437,80,42.2,0.85
1/1/2024 9:07,VH_12,5,2028,91.9,34.3,0.89
1/1/2024 9:08,VH_31,3,2007,93.8,43.8,1.11
1/1/2024 9:09,VH_46,1,2697,86,52.3,0.67
1/1/2024 9:10,VH_2,3,2495,94.6,40.5,1.02
1/1/2024 9:11,VH_50,2,2437,102.3,34.5,1.08
1/1/2024 9:12,VH_35,1,2436,85.8,52.5,0.65
1/1/2024 9:13,VH_23,3,2337,89.5,42.6,0.72
1/1/2024 9:14,VH_17,2,2805,81.8,44.9,0.99
1/1/2024 9:15,VH_26,2,2213,72.1,48.9,1.29
1/1/2024 9:16,VH_8,1,2373,97.8,47.6,1.24
1/1/2024 9:17,VH_29,4,1764,89.7,48.8,0.88
1/1/2024 9:18,VH_26,5,1952,90.5,49.5,1.28
1/1/2024 9:19,VH_10,1,1839,80.1,36.3,0.94
1/1/2024 9:20,VH_26,2,2582,88.1,37.9,0.93
1/1/2024 9:21,VH_34,2,1434,101,50.9,1.02
1/1/2024 9:22,VH_41,1,2079,90,41.1,1.17
1/1/2024 9:23,VH_7,4,1301,90.3,41.6,0.88
1/1/2024 9:24,VH_4,5,1950,92.1,38.7,0.92
1/1/2024 9:25,VH_50,3,2052,77.6,43,0.75
1/1/2024 9:26,VH_45,1,2615,96.2,43.3,1.07
1/1/2024 9:27,VH_11,5,2318,77.4,40.3,1.19
1/1/2024 9:28,VH_29,5,1950,80.6,39.7,1.2
1/1/2024 9:29,VH_36,2,2519,79.5,46.6,0.73
1/1/2024 9:30,VH_25,3,2205,88.2,41,0.92
1/1/2024 9:31,VH_21,1,2211,86.5,42,1.25
1/1/2024 9:32,VH_36,2,1839,90,34.1,1.05
1/1/2024 9:33,VH_10,2,1902,80.9,54.7,1.01
1/1/2024 9:34,VH_37,4,1952,100.1,49.7,1
1/1/2024 9:35,VH_9,5,2213,98.3,42.5,1.11
1/1/2024 9:36,VH_24,1,2223,88.3,40.5,1.06
1/1/2024 9:37,VH_35,1,2663,85.2,45.1,0.88
1/1/2024 9:38,VH_49,1,2315,84.2,44.9,1.18
1/1/2024 9:39,VH_35,2,1387,86.9,38.6,0.76
1/1/2024 9:40,VH_48,4,2278,76,32.2,1.26
1/1/2024 9:41,VH_36,3,1764,80.4,42.4,0.82
1/1/2024 9:42,VH_18,2,1910,98.6,37.2,1.11
1/1/2024 9:43,VH_49,3,1956,93,45.9,0.97
1/1/2024 9:44,VH_39,4,2000,106.3,45.9,0.9
1/1/2024 9:45,VH_32,5,1787,87,40.1,1.27
1/1/2024 9:46,VH_24,1,2261,86.4,42.3,1.15
1/1/2024 9:47,VH_23,3,1776,85.9,53.8,0.99
1/1/2024 9:48,VH_32,2,2307,86.8,48.9,1.35
1/1/2024 9:49,VH_37,3,2871,83.4,42.7,1.2
1/1/2024 9:50,VH_12,5,1801,92.7,56.5,0.84
1/1/2024 9:51,VH_49,1,2114,90.3,39,0.55
1/1/2024 9:52,VH_13,3,1442,84.9,40.9,1.02
1/1/2024 9:53,VH_23,5,2109,102.5,44.4,1.28
1/1/2024 9:54,VH_25,2,2392,109,37.3,1.12
1/1/2024 9:55,VH_35,4,2416,101.7,54,1.31
1/1/2024 9:56,VH_41,2,2223,95.6,45.9,0.88
1/1/2024 9:57,VH_30,1,2466,97.6,41.1,0.98
1/1/2024 9:58,VH_17,2,2963,108.6,47.2,0.98
1/1/2024 9:59,VH_49,2,2713,97.6,45.7,1.05
1/1/2024 10:00,VH_20,2,2043,84.1,43.5,1.15
1/1/2024 10:01,VH_48,2,1764,93.9,39,1.33
1/1/2024 10:02,VH_25,1,2078,96.3,37.8,1.37
1/1/2024 10:03,VH_22,5,1915,80.1,55.9,1.33
1/1/2024 10:04,VH_13,3,2335,87.2,38.2,1.13
1/1/2024 10:05,VH_19,4,1845,101,53.5,0.93
1/1/2024 10:06,VH_49,3,2178,71.8,40.8,1.05
1/1/2024 10:07,VH_36,3,2451,77.5,49,1.13
1/1/2024 10:08,VH_12,4,2169,88.2,47.3,1.03
1/1/2024 10:09,VH_41,1,1916,93.5,48.3,0.82
1/1/2024 10:10,VH_19,4,2552,76.4,48.7,0.91
1/1/2024 10:11,VH_12,1,1636,88.7,36.9,1.17
1/1/2024 10:12,VH_9,3,2101,101.5,41.6,0.95
1/1/2024 10:13,VH_7,1,2187,90.7,38.2,1
1/1/2024 10:14,VH_28,5,2204,99.4,45.9,0.98
1/1/2024 10:15,VH_14,4,2254,84.1,38.4,0.82
1/1/2024 10:16,VH_31,5,2383,81.9,35.1,0.97
1/1/2024 10:17,VH_19,3,2189,98.5,43.8,0.91
1/1/2024 10:18,VH_47,4,2089,93.7,34,0.86
1/1/2024 10:19,VH_16,3,2077,78.1,46.3,0.79
1/1/2024 10:20,VH_5,5,2016,82,38.7,0.98
1/1/2024 10:21,VH_35,3,2436,105.6,40.8,1.12
1/1/2024 10:22,VH_12,4,2006,80.8,33.6,1.22
1/1/2024 10:23,VH_25,4,2454,99.3,53.3,0.72
1/1/2024 10:24,VH_21,3,2205,85.2,37.7,1.32
1/1/2024 10:25,VH_36,4,2043,90,43.2,1.06
1/1/2024 10:26,VH_23,4,2385,92.9,36,0.77
1/1/2024 10:27,VH_16,3,1981,69,40.8,0.92
1/1/2024 10:28,VH_39,5,2391,75.4,53.8,0.62
1/1/2024 10:29,VH_45,4,2263,90.9,46.5,0.68
1/1/2024 10:30,VH_42,4,2021,82.8,41.4,1.34
1/1/2024 10:31,VH_39,4,2358,100,44.8,0.86
1/1/2024 10:32,VH_14,4,2363,73.9,42.2,1.11
1/1/2024 10:33,VH_31,3,2547,95.7,44.5,0.98
1/1/2024 10:34,VH_5,5,2489,76.2,48.7,1
1/1/2024 10:35,VH_35,5,2347,86.5,43.3,1.07
1/1/2024 10:36,VH_23,1,1861,79.4,46.1,0.58
1/1/2024 10:37,VH_29,4,2934,109,46.2,1.26
1/1/2024 10:38,VH_43,4,1778,76.6,43.4,0.98
1/1/2024 10:39,VH_11,1,2484,88.8,41.3,0.9
1/1/2024 10:40,VH_18,5,2329,72.7,42.4,1.09
1/1/2024 10:41,VH_47,2,1847,106,48.5,0.86
1/1/2024 10:42,VH_12,2,2162,94,48.9,1.04
1/1/2024 10:43,VH_9,5,2176,91.4,39.3,0.97
1/1/2024 10:44,VH_10,4,2591,104.7,43.7,1.14
1/1/2024 10:45,VH_44,2,1986,91.5,41.2,0.96
1/1/2024 10:46,VH_17,3,2121,92.2,49,0.79
1/1/2024 10:47,VH_38,3,1499,91.3,42.6,1.07
1/1/2024 10:48,VH_7,1,2720,95.6,56,0.95
1/1/2024 10:49,VH_46,5,1878,85.1,46.1,0.64
1/1/2024 10:50,VH_13,5,2298,87.9,50.9,1.04
1/1/2024 10:51,VH_40,2,2169,98.1,39.9,0.89
1/1/2024 10:52,VH_42,4,2170,92.8,45.1,1.07
1/1/2024 10:53,VH_9,5,2442,88.9,48.1,0.83
1/1/2024 10:54,VH_50,2,2701,76,39.8,0.76
1/1/2024 10:55,VH_27,2,2275,105,45.1,1.24
1/1/2024 10:56,VH_2,5,2396,83.4,50.3,1.17
1/1/2024 10:57,VH_5,2,2298,99.9,43.4,1
1/1/2024 10:58,VH_29,1,2505,91.8,40.7,1.09
1/1/2024 10:59,VH_37,1,2061,77.1,54,1.16
1/1/2024 11:00,VH_38,5,2522,102.5,39.1,1
1/1/2024 11:01,VH_19,4,2533,92.5,45.8,0.76
1/1/2024 11:02,VH_8,1,2524,103.4,41.5,1.06
1/1/2024 11:03,VH_48,1,2001,88.2,40.3,1.2
1/1/2024 11:04,VH_45,5,2149,97,48.7,1.12
1/1/2024 11:05,VH_1,3,2271,72.4,44,1.01
1/1/2024 11:06,VH_22,2,1788,85,47,1.11
1/1/2024 11:07,VH_17,1,2678,77.3,33.7,0.96
1/1/2024 11:08,VH_7,3,2196,86.3,47.5,1.21
1/1/2024 11:09,VH_25,4,2285,94.7,41.4,1.27
1/1/2024 11:10,VH_45,3,2026,84,35.6,0.74
1/1/2024 11:11,VH_4,5,1801,98.6,54.4,1.22
1/1/2024 11:12,VH_36,4,2018,81.4,48,1.45
1/1/2024 11:13,VH_6,4,2265,98.9,46.1,1.11
1/1/2024 11:14,VH_31,3,2402,103.1,51.2,1.2
1/1/2024 11:15,VH_19,5,2248,100.1,46.2,0.87
1/1/2024 11:16,VH_44,1,2304,86.6,41,0.9
1/1/2024 11:17,VH_39,3,2098,68.7,44.1,0.96
1/1/2024 11:18,VH_27,1,2348,95.8,41.6,0.92
1/1/2024 11:19,VH_10,3,2644,88.7,42.5,0.74
1/1/2024 11:20,VH_26,1,2411,80.2,38.7,0.97
1/1/2024 11:21,VH_19,3,2442,84.4,40.1,1.17
1/1/2024 11:22,VH_39,4,2288,104.3,49.5,0.74
1/1/2024 11:23,VH_3,2,1749,78.6,46.7,1.04
1/1/2024 11:24,VH_45,4,1886,94.7,42.5,1.03
1/1/2024 11:25,VH_13,1,2336,92.2,39.9,0.94
1/1/2024 11:26,VH_50,5,2196,86.4,43,1.1
1/1/2024 11:27,VH_28,4,2331,96.4,36.6,1.08
1/1/2024 11:28,VH_20,2,2702,106.3,45.6,0.93
1/1/2024 11:29,VH_28,1,2417,87,49.7,1.21
1/1/2024 11:30,VH_8,4,2577,87.6,56.8,1.11
1/1/2024 11:31,VH_41,3,2228,96.2,39.5,1.31
1/1/2024 11:32,VH_39,5,1957,99.2,49.5,0.99
1/1/2024 11:33,VH_1,1,2182,88.7,41.5,0.94
1/1/2024 11:34,VH_3,4,1958,86.9,39.4,0.96
1/1/2024 11:35,VH_13,1,2667,67.8,39.4,1.24
1/1/2024 11:36,VH_28,3,2437,82.2,45.7,0.97
1/1/2024 11:37,VH_49,2,2356,78.6,40.3,0.98
1/1/2024 11:38,VH_25,4,2570,96.8,42,1.39
1/1/2024 11:39,VH_33,1,1593,87.6,42.8,0.73
1/1/2024 11:40,VH_38,1,2376,87.2,41.3,1.07
1/1/2024 11:41,VH_6,1,1806,89.9,40.9,0.99
1/1/2024 11:42,VH_44,2,2197,81.3,32.9,0.95
1/1/2024 11:43,VH_45,1,2106,105.5,45.4,0.81
1/1/2024 11:44,VH_32,5,2398,103,45.3,0.87
1/1/2024 11:45,VH_45,5,2268,106.2,41,0.92
1/1/2024 11:46,VH_47,1,2603,96.8,46.8,1.1
1/1/2024 11:47,VH_21,5,2019,89.7,52,1.17
1/1/2024 11:48,VH_16,4,2412,106.1,45.1,0.64
1/1/2024 11:49,VH_21,5,2248,83.2,51.7,0.76
1/1/2024 11:50,VH_11,1,1709,81.3,56.2,1.11
1/1/2024 11:51,VH_37,3,1924,84,57.7,1.13
1/1/2024 11:52,VH_36,4,2155,95.2,39.1,0.71
1/1/2024 11:53,VH_35,2,2533,82.4,39.1,1.17
1/1/2024 11:54,VH_19,1,2339,88.4,42.8,1
1/1/2024 11:55,VH_20,2,1849,74,45.6,1.15
1/1/2024 11:56,VH_18,3,2157,94.8,52.9,0.83
1/1/2024 11:57,VH_47,2,2805,74.8,48.1,0.72
1/1/2024 11:58,VH_41,1,2233,80.7,39,0.94
1/1/2024 11:59,VH_49,1,2101,102.2,41.9,0.95
1/1/2024 12:00,VH_14,3,2347,101.8,44.8,0.94
1/1/2024 12:01,VH_15,1,2429,93.7,37.6,0.92
1/1/2024 12:02,VH_31,3,2063,92.8,45.1,1.34
1/1/2024 12:03,VH_1,3,2350,84.7,39.1,0.66
1/1/2024 12:04,VH_3,1,2101,82.3,36.7,0.83
1/1/2024 12:05,VH_16,5,2415,86.4,40.3,0.92
1/1/2024 12:06,VH_23,3,2250,74.9,47.1,1
1/1/2024 12:07,VH_11,1,2344,92.5,47,1.14
1/1/2024 12:08,VH_12,5,1972,90.5,45.5,1.17
1/1/2024 12:09,VH_10,3,1953,80.7,50,1.22
1/1/2024 12:10,VH_32,5,2483,105.7,49.4,1.1
1/1/2024 12:11,VH_16,4,2176,96.1,46,0.65
1/1/2024 12:12,VH_8,4,2285,96.9,45.3,0.67
1/1/2024 12:13,VH_38,5,2108,85.1,45.6,1.23
1/1/2024 12:14,VH_12,3,2469,90,44.3,1.22
1/1/2024 12:15,VH_24,1,2017,96.3,34.1,1.13
1/1/2024 12:16,VH_28,2,2159,91.5,50.7,0.84
1/1/2024 12:17,VH_8,1,2435,106,47,0.94
1/1/2024 12:18,VH_28,2,2551,88,38.9,0.92
1/1/2024 12:19,VH_36,2,2042,85,52.1,0.8
1/1/2024 12:20,VH_26,3,2787,96.3,42.1,1.05
1/1/2024 12:21,VH_8,5,2293,77.4,44.5,1.43
1/1/2024 12:22,VH_50,1,1887,99.2,50.1,0.9
1/1/2024 12:23,VH_28,5,2310,77,46.1,1.26
1/1/2024 12:24,VH_28,4,2085,96.4,51.7,0.82
1/1/2024 12:25,VH_37,3,2330,83.5,43.2,0.69
1/1/2024 12:26,VH_41,3,2187,94.8,53.5,1.2
1/1/2024 12:27,VH_36,4,2222,99.1,41.1,0.96
1/1/2024 12:28,VH_27,1,1926,91.5,51.6,1.25
1/1/2024 12:29,VH_17,4,2497,78,33.7,1.29
1/1/2024 12:30,VH_9,1,1853,81,39.5,0.94
1/1/2024 12:31,VH_33,2,1867,82.7,46.5,1.27
1/1/2024 12:32,VH_20,3,2310,71,43,0.82
1/1/2024 12:33,VH_13,1,2680,101.3,44.6,0.82
1/1/2024 12:34,VH_28,5,2094,91.1,45.2,1.21
1/1/2024 12:35,VH_48,5,2410,78.6,39,0.69
1/1/2024 12:36,VH_29,3,2522,104.6,39.4,1
1/1/2024 12:37,VH_13,4,2444,83,46.2,1.25
1/1/2024 12:38,VH_46,4,2106,92.5,41.7,1.26
1/1/2024 12:39,VH_35,1,1872,81.7,51.7,0.91
1/1/2024 12:40,VH_6,4,1537,69.8,44,1.2
1/1/2024 12:41,VH_18,3,2121,76.4,48.6,0.78
1/1/2024 12:42,VH_5,1,2553,85.5,47.2,0.87
1/1/2024 12:43,VH_47,2,1862,99,42,1.05
1/1/2024 12:44,VH_25,4,2410,93.5,35.1,1.08
1/1/2024 12:45,VH_2,4,1914,91.4,50.9,0.79
1/1/2024 12:46,VH_10,1,2231,69.9,40.1,1.37
1/1/2024 12:47,VH_30,5,2412,102.7,43,0.62
1/1/2024 12:48,VH_50,4,2002,92.2,44.2,1.01
1/1/2024 12:49,VH_45,3,2251,88.8,44.7,1.04
1/1/2024 12:50,VH_5,4,2075,101.3,49.8,0.65
1/1/2024 12:51,VH_33,2,2411,102.5,45,1.26
1/1/2024 12:52,VH_1,4,2270,101.5,44.4,0.85
1/1/2024 12:53,VH_18,5,2216,87.5,50.1,1.02
1/1/2024 12:54,VH_32,4,2667,80,48,1.07
1/1/2024 12:55,VH_47,1,2398,99.9,41.3,0.71
1/1/2024 12:56,VH_49,4,1992,76.3,39.3,0.79
1/1/2024 12:57,VH_11,5,2174,109.5,40.9,1.31
1/1/2024 12:58,VH_21,1,2177,90.3,44.8,0.99
1/1/2024 12:59,VH_26,3,2224,79.4,38.8,0.46
1/1/2024 13:00,VH_25,1,2957,77.7,45.5,0.94
1/1/2024 13:01,VH_22,2,2311,77.2,44.4,0.99
1/1/2024 13:02,VH_27,1,1589,91.4,32.3,1.04
1/1/2024 13:03,VH_49,3,2037,89.9,38,0.6
1/1/2024 13:04,VH_13,4,1620,77.6,30.6,0.99
1/1/2024 13:05,VH_33,1,2101,86.4,43.3,0.83
1/1/2024 13:06,VH_34,1,1603,76.3,50.4,1.04
1/1/2024 13:07,VH_41,1,1938,95.9,35.5,1.1
1/1/2024 13:08,VH_35,1,1743,89.5,38.4,1.08
1/1/2024 13:09,VH_1,3,2315,86.2,44.2,1.28
1/1/2024 13:10,VH_21,5,2200,77.1,39.7,1.44
1/1/2024 13:11,VH_48,5,2290,87,39.7,0.77
1/1/2024 13:12,VH_6,1,2168,85.9,47.7,0.92
1/1/2024 13:13,VH_28,3,1781,93.2,42.5,1.15
1/1/2024 13:14,VH_17,3,2354,91.7,37.6,0.97
1/1/2024 13:15,VH_5,1,2776,97.9,34.6,0.46
1/1/2024 13:16,VH_31,2,2322,85.2,56,0.96
1/1/2024 13:17,VH_5,1,2072,71.4,50.6,1.25
1/1/2024 13:18,VH_38,2,1771,99.9,42.7,0.72
1/1/2024 13:19,VH_3,1,1927,80.6,45.4,1.04
1/1/2024 13:20,VH_23,2,2335,78.9,42.6,0.62
1/1/2024 13:21,VH_37,2,2521,89.6,47.6,1.17
1/1/2024 13:22,VH_37,1,2278,93,40.7,1.05
1/1/2024 13:23,VH_10,2,2439,84.7,42.3,0.89
1/1/2024 13:24,VH_10,4,2412,84.6,47.3,0.92
1/1/2024 13:25,VH_19,5,2351,86.1,52.3,0.7
1/1/2024 13:26,VH_17,3,2002,104.2,48.7,1.2
1/1/2024 13:27,VH_21,2,2252,90,51.2,0.84
1/1/2024 13:28,VH_14,2,1945,80.3,43.4,1.1
1/1/2024 13:29,VH_9,3,2205,80.4,41.9,0.81
1/1/2024 13:30,VH_46,2,2299,87.5,35.3,1.44
1/1/2024 13:31,VH_1,3,2703,92.4,45.4,1.31
1/1/2024 13:32,VH_45,1,1807,94.8,46.9,1.41
1/1/2024 13:33,VH_13,4,2344,91.2,43.5,1.44
1/1/2024 13:34,VH_4,4,2644,81.6,41.1,0.87
1/1/2024 13:35,VH_1,5,2427,85.8,51.2,0.82
1/1/2024 13:36,VH_49,2,2449,97.3,48.2,1.41
1/1/2024 13:37,VH_40,5,2376,78.5,51.6,0.97
1/1/2024 13:38,VH_32,1,2589,85.3,40.2,1.17
1/1/2024 13:39,VH_34,4,1873,96,41.5,0.88
1/1/2024 13:40,VH_28,1,1784,98.8,51,0.88
1/1/2024 13:41,VH_31,1,2198,88.1,44.8,1.17
1/1/2024 13:42,VH_8,2,1551,85.9,42.2,0.61
1/1/2024 13:43,VH_39,1,2569,76.8,42.5,1.16
1/1/2024 13:44,VH_26,4,2566,95.3,44.9,1.1
1/1/2024 13:45,VH_34,5,2069,103.2,50,0.89
1/1/2024 13:46,VH_3,4,2088,115.7,44.2,1
1/1/2024 13:47,VH_50,2,2178,93.9,49,1.04
1/1/2024 13:48,VH_12,4,2215,89.5,47.3,1.05
1/1/2024 13:49,VH_1,3,2238,80.8,40.6,1.14
1/1/2024 13:50,VH_44,5,2367,71.2,40.6,0.84
1/1/2024 13:51,VH_5,3,2148,91.8,42.7,1.54
1/1/2024 13:52,VH_30,3,2482,113.5,38.3,0.96
1/1/2024 13:53,VH_30,2,2333,102.7,42.4,0.97
1/1/2024 13:54,VH_17,1,2017,101.2,52.6,1.39
1/1/2024 13:55,VH_48,3,2600,92.5,44.8,0.63
1/1/2024 13:56,VH_47,4,1792,93.6,41.2,1.39
1/1/2024 13:57,VH_23,1,2172,65.8,54.6,1.02
1/1/2024 13:58,VH_15,4,2490,97.6,40.3,0.89
1/1/2024 13:59,VH_37,4,1983,84.2,40.2,0.78
1/1/2024 14:00,VH_21,1,2292,83,51.1,0.75
1/1/2024 14:01,VH_14,1,2363,86.8,48.3,0.93
1/1/2024 14:02,VH_2,4,1941,86.4,44.3,1.06
1/1/2024 14:03,VH_11,2,2178,82.8,49.2,1.12
1/1/2024 14:04,VH_39,5,2153,90.1,46.5,1.05
1/1/2024 14:05,VH_38,5,2034,84.4,39.1,0.9
1/1/2024 14:06,VH_34,2,2890,91,33,1.27
1/1/2024 14:07,VH_38,1,1971,75.1,42.2,1.53
1/1/2024 14:08,VH_50,4,2501,87.9,50.4,1.3
1/1/2024 14:09,VH_34,5,2082,79,42.9,0.93
1/1/2024 14:10,VH_18,4,1874,83.6,47.3,1.1
1/1/2024 14:11,VH_30,2,2230,91.4,45.9,1.11
1/1/2024 14:12,VH_15,4,2394,74,36.5,1.32
1/1/2024 14:13,VH_27,2,2476,81.8,43,0.93
1/1/2024 14:14,VH_34,1,2668,95.7,46.8,0.81
1/1/2024 14:15,VH_38,2,3083,75.9,41.1,1.23
1/1/2024 14:16,VH_33,2,2275,107.8,43.2,1.08
